county_code,county_name,district_code,district_name,district_type,nces_id,website_raw,website_domain,website_flag,email_domain,assessed_domain,domain_source,domain_flag,domain_mismatch,shared_domain,shared_with_count
07,Camden,1900,Haddonfield School District,regular,3406390,haddonfield.k12.nj.us,haddonfield.k12.nj.us,,haddonfield.k12.nj.us,haddonfield.k12.nj.us,supt_email,,False,False,0
07,Camden,2130,Hi Nella,regular,,stratford.k12.nj.us,stratford.k12.nj.us,,stratfordschools.org,stratfordschools.org,ba_email,,True,True,1
80,Camden,6086,Hope Community Charter School,charter,3400763,http://www.hopecommunitycharterschool.org,hopecommunitycharterschool.org,,hopecommunitycharter.org,hopecommunitycharter.org,supt_email,,True,False,0
07,Camden,1799,"KIPP: Cooper Norcross, A New Jersey Nonprofit Corporation",regular,3400777,http://www.kippnj.org,kippnj.org,,kippnj.org,kippnj.org,supt_email,,False,True,2
07,Camden,2540,Laurel Springs School District,regular,3408280,www.laurelspringschool.org,laurelspringschool.org,,laurelspringschool.org,laurelspringschool.org,supt_email,,False,False,0
07,Camden,2560,Lawnside School District,regular,3408340,www.lawnside.k12.nj.us,lawnside.k12.nj.us,,lawnside.k12.nj.us,lawnside.k12.nj.us,supt_email,,False,False,0
80,Camden,7109,LEAP Academy University Charter School,charter,3400078,www.leapacademycharter.org,leapacademycharter.org,,rutgers.edu,rutgers.edu,supt_email,,True,False,0
07,Camden,2670,Lindenwold Public School District,regular,3408640,www.lindenwold.k12.nj.us,lindenwold.k12.nj.us,,lindenwold.k12.nj.us,lindenwold.k12.nj.us,supt_email,,False,False,0
07,Camden,2890,Magnolia School District,regular,3409300,www.magnoliaschools.org,magnoliaschools.org,,magnoliaschools.org,magnoliaschools.org,supt_email,,False,False,0
07,Camden,1802,"Mastery Schools of Camden, Inc.",regular,3400772,www.masterynj.org,masterynj.org,,masterycharter.org,masterycharter.org,supt_email,,True,False,0
07,Camden,3110,Merchantville School District,regular,3409960,www.merchantvilleschool.org,merchantvilleschool.org,,merchantville.k12.nj.us,merchantville.k12.nj.us,supt_email,,True,False,0
07,Camden,3420,Mt. Ephraim School District,regular,3410890,www.mtephraimschools.com,mtephraimschools.com,,mtephraimschools.com,mtephraimschools.com,supt_email,,False,False,0
07,Camden,3770,Oaklyn Public School District,regular,3411940,www.oaklynschool.org,oaklynschool.org,,collsk12.org,collsk12.org,supt_email,,True,True,1
07,Camden,4060,Pennsauken Township Board of Education School District,regular,3412870,PENNSAUKEN.NET,pennsauken.net,,pennsauken.net,pennsauken.net,supt_email,,False,False,0
07,Camden,4110,Pine Hill School District,regular,3412990,www.pinehillschools.org,pinehillschools.org,,pinehillschools.org,pinehillschools.org,supt_email,,False,False,0
07,Camden,4590,Runnemede Public School District,regular,3414430,www.runnemedeschools.org,runnemedeschools.org,,runnemedeschools.org,runnemedeschools.org,supt_email,,False,False,0
07,Camden,4790,Somerdale School District,regular,3415000,www.somerdale-park.org,somerdale-park.org,,somerdale-park.org,somerdale-park.org,supt_email,,False,False,0
07,Camden,5035,Sterling Regional School District,regular,3402880,www.sterling.k12.nj.us,sterling.k12.nj.us,,sterling.k12.nj.us,sterling.k12.nj.us,supt_email,,False,False,0
07,Camden,5080,Stratford School District,regular,3415870,www.stratfordschools.org,stratfordschools.org,,stratfordschools.org,stratfordschools.org,supt_email,,False,True,1
07,Camden,5400,Voorhees Township School District,regular,3416830,www.voorhees.k12.nj.us,voorhees.k12.nj.us,,voorhees.k12.nj.us,voorhees.k12.nj.us,supt_email,,False,False,0
07,Camden,5560,Waterford Township School District,regular,3417250,www.wtsd.org,wtsd.org,,wtsd.org,wtsd.org,supt_email,,False,False,0
07,Camden,5820,Winslow Township School District,regular,3418060,www.winslow-schools.com,winslow-schools.com,,winslow-schools.com,winslow-schools.com,supt_email,,False,False,0
07,Camden,5900,Woodlynne School District,regular,3418270,www.woodlynne.k12.nj.us,woodlynne.k12.nj.us,,woodlynne.k12.nj.us,woodlynne.k12.nj.us,supt_email,,False,False,0
09,Cape May,0170,Avalon School District,regular,3401110,www.avalonstoneharborschools.org,avalonstoneharborschools.org,,avesnj.org,avesnj.org,supt_email,,True,True,1
09,Cape May,0710,Cape May City School District,regular,3402700,http://www.cmcboe.org,cmcboe.org,,cmcboe.net,cmcboe.net,supt_email,,True,False,0
09,Cape May,0715,Cape May County Special Services School District,special_services,3402740,www.cmcspecialservices.org,cmcspecialservices.org,,capemaytech.com,capemaytech.com,supt_email,,True,True,1
09,Cape May,0720,Cape May County Technical High School District,vocational,3402730,http://www.capemaytech.com,capemaytech.com,,capemaytech.com,capemaytech.com,supt_email,,False,True,1
09,Cape May,0730,Cape May Point School District,regular,,www.capemaycityschool.org,capemaycityschool.org,,comcast.net,comcast.net,ba_email,consumer_provider,True,True,1
09,Cape May,1080,Dennis Township School District,regular,3403840,www.dtschools.org,dtschools.org,,dtschools.org,dtschools.org,supt_email,,False,False,0
09,Cape May,2820,Lower Cape May Regional School District,regular,3409090,www.lcmrschools.com,lcmrschools.com,,lcmrschools.com,lcmrschools.com,supt_email,,False,False,0
09,Cape May,2840,Lower Township Elementary School District,regular,3409150,www.lowertwpschools.com,lowertwpschools.com,,lowertwpschools.com,lowertwpschools.com,supt_email,,False,False,0
09,Cape May,3130,Middle Township Public School District,regular,3410020,https://middletownshippublicschools.org/,middletownshippublicschools.org,,middletwp.k12.nj.us,middletwp.k12.nj.us,supt_email,,True,False,0
09,Cape May,3680,North Wildwood School District,regular,3411670,www.mmace.com,mmace.com,,mmace.com,mmace.com,supt_email,,False,False,0
09,Cape May,3780,Ocean City School District,regular,3411970,www.ocsdnj.org,ocsdnj.org,,ocsdnj.org,ocsdnj.org,supt_email,,False,True,2
09,Cape May,4700,Sea Isle City Board of Education,regular,3414760,www.seaislecitynj.us/SchoolBoard,seaislecitynj.us,,ocsdnj.org,ocsdnj.org,ba_email,,True,True,2
09,Cape May,5060,Stone Harbor School District,regular,3415810,www.avalonstoneharborschools.org,avalonstoneharborschools.org,,avesnj.org,avesnj.org,supt_email,,True,True,1
09,Cape May,5340,Upper Township School District,regular,3416650,www.upperschools.org,upperschools.org,,upperschools.org,upperschools.org,supt_email,,False,False,0
09,Cape May,5610,West Cape May School District,regular,3417400,http://wcmschool.net,wcmschool.net,,wcmschool.net,wcmschool.net,supt_email,,False,False,0
09,Cape May,5700,West Wildwood School District,regular,,n/a,,missing,comcast.net,comcast.net,ba_email,consumer_provider,False,True,1
09,Cape May,5790,Wildwood City School District,regular,3417940,https://www.wwschools.org/,wwschools.org,,wwschools.org,wwschools.org,supt_email,,False,False,0
09,Cape May,5800,Wildwood Crest Borough School District,regular,3417970,WWW.CRESTMEM.EDU,crestmem.edu,,crestmem.edu,crestmem.edu,supt_email,,False,False,0
09,Cape May,5840,Woodbine School District,regular,3418090,www.wesnj.org,wesnj.org,,capemayschools.com,capemayschools.com,supt_email,,True,False,0
11,Cumberland,0540,Bridgeton City School District,regular,3402250,www.Bridgeton.k12.nj.us,bridgeton.k12.nj.us,,bridgeton.org,bridgeton.org,supt_email,,True,False,0
80,Cumberland,6100,Bridgeton Public Charter School,charter,,www.bridgetonpubliccharterschool.org,bridgetonpubliccharterschool.org,,cccharters.org,cccharters.org,supt_email,,True,True,2
11,Cumberland,0950,Commercial Township School District,regular,3403480,www.commercialschools.org,commercialschools.org,,commercialschools.org,commercialschools.org,supt_email,,False,False,0
80,Cumberland,6089,Compass Academy Charter School,charter,,www.compassacademycharter.org,compassacademycharter.org,,compassacs.org,compassacs.org,supt_email,,True,False,0
11,Cumberland,0995,Cumberland County Board of Vocational Education,vocational,3403610,www.cctecnj.org,cctecnj.org,,cctecnj.org,cctecnj.org,supt_email,,False,False,0
11,Cumberland,0997,Cumberland Regional School District,regular,3403620,www.crhsd.org,crhsd.org,,crhsd.org,crhsd.org,supt_email,,False,False,0
11,Cumberland,1020,Deerfield Township School District,regular,3403660,www.deerfield.k12.nj.us,deerfield.k12.nj.us,,deerfield.k12.nj.us,deerfield.k12.nj.us,supt_email,,False,False,0
11,Cumberland,1120,Downe Township School District,regular,3403960,www.downeschool.org,downeschool.org,,downeschool.org,downeschool.org,supt_email,,False,False,0
11,Cumberland,1460,Fairfield Township School District,regular,3405040,www.fairfield.k12.nj.us,fairfield.k12.nj.us,,fairfield.k12.nj.us,fairfield.k12.nj.us,supt_email,,False,False,0
11,Cumberland,1466,Greenwich Stow Creek Regional School District,regular,3480371,http://www.gscnj.org,gscnj.org,,gscnj.org,gscnj.org,supt_email,,False,False,0
11,Cumberland,2270,Hopewell Township School District,regular,3407500,hopewellcrest.org,hopewellcrest.org,,hopewellcrest.org,hopewellcrest.org,supt_email,,False,False,0
11,Cumberland,2570,Lawrence Township School District,regular,3408370,www.myronlpowell.org,myronlpowell.org,,myronlpowell.org,myronlpowell.org,supt_email,,False,False,0
11,Cumberland,3050,Maurice River Township School District,regular,3409780,WWW.MRTES.COM,mrtes.com,,mrtes.com,mrtes.com,supt_email,,False,False,0
80,Cumberland,6069,Millville Public Charter School District,charter,3400749,millvillepubliccharterschool.org,millvillepubliccharterschool.org,,cccharters.org,cccharters.org,supt_email,,True,True,2
11,Cumberland,3230,Millville School District,regular,3410320,www.millville.org,millville.org,,millville.org,millville.org,supt_email,,False,False,0
11,Cumberland,5300,Upper Deerfield Township School District,regular,3416530,www.udts.org,udts.org,,udts.org,udts.org,supt_email,,False,False,0
80,Cumberland,6028,Vineland Public Charter School,charter,3400729,http://www.vinelandpubliccharterschool.org/,vinelandpubliccharterschool.org,,cccharters.org,cccharters.org,supt_email,,True,True,2
11,Cumberland,5390,Vineland Public School District,regular,3416800,www.vineland.org,vineland.org,,vineland.org,vineland.org,supt_email,,False,False,0
13,Essex,0250,Belleville Public School District,regular,3401350,www.bellevilleschools.org,bellevilleschools.org,,bellevilleschools.org,bellevilleschools.org,supt_email,,False,False,0
13,Essex,0410,Bloomfield Township School District,regular,3401830,www.bloomfield.k12.nj.us,bloomfield.k12.nj.us,,bloomfield.k12.nj.us,bloomfield.k12.nj.us,supt_email,,False,False,0
80,Essex,6022,Burch Charter School of Excellence,charter,3400724,www.burchcharterschool.org,burchcharterschool.org,,burchcharterschool.org,burchcharterschool.org,supt_email,,False,False,0
13,Essex,0660,Caldwell-West School District,regular,3402580,www.cwcboe.org,cwcboe.org,,cwcboe.org,cwcboe.org,supt_email,,False,False,0
13,Essex,0760,Cedar Grove Township School District,regular,3402850,http://www.cgschools.org,cgschools.org,,cgschools.org,cgschools.org,supt_email,,False,False,0
80,Essex,6320,Discovery Charter School,charter,3400020,www.discoverycs.org,discoverycs.org,,discoverycs.org,discoverycs.org,supt_email,,False,False,0
80,Essex,6410,East Orange Community Charter School,charter,3400021,www.theeoccs.org,theeoccs.org,,eocharter.org,eocharter.org,supt_email,,True,False,0
13,Essex,1210,East Orange School District,regular,3404230,www.eastorange.k12.nj.us,eastorange.k12.nj.us,,eastorange.k12.nj.us,eastorange.k12.nj.us,supt_email,,False,False,0
13,Essex,1390,Essex County Schools of Technology,regular,3404800,www.essextech.org,essextech.org,,essextech.org,essextech.org,supt_email,,False,False,0
13,Essex,1400,Essex Fells School District,regular,3404830,www.efsk-6.org,efsk-6.org,,efsk-6.org,efsk-6.org,supt_email,,False,False,0
13,Essex,1387,Essex Regional Educational Services Commission,regular,3480300,www.eresc.org,eresc.org,,eresc.com,eresc.com,supt_email,,True,False,0
13,Essex,1465,Fairfield Public School District,regular,3405010,www.fpsk6.org,fpsk6.org,,fpsk6.org,fpsk6.org,supt_email,,False,False,0
80,Essex,7021,Gateway Academy Charter School,charter,3480365,https://gatewayacademy.org,gatewayacademy.org,,brickeducation.org,brickeducation.org,supt_email,,True,False,0
13,Essex,1750,Glen Ridge Public School District,regular,3405940,www.glenridge.org,glenridge.org,,glenridge.org,glenridge.org,supt_email,,False,False,0
80,Essex,6665,Gray Charter School,charter,3400064,www.graycharterschool.com,graycharterschool.com,,graycharterschool.org,graycharterschool.org,supt_email,,True,False,0
80,Essex,6053,Great Oaks Legacy Charter School,charter,3400751,www.greatoakslegacy.org,greatoakslegacy.org,,greatoakslegacy.org,greatoakslegacy.org,supt_email,,False,False,0
13,Essex,2330,Irvington Public School District,regular,3407680,www.irvington.k12.nj.us,irvington.k12.nj.us,,irvington.k12.nj.us,irvington.k12.nj.us,supt_email,,False,False,0
80,Essex,6109,LEAD Charter School,charter,,http://leadcharterschool.org/,leadcharterschool.org,,leadcharterschool.org,leadcharterschool.org,supt_email,,False,False,0
80,Essex,6099,Link Community Charter School,charter,3400773,www.linkschool.org,linkschool.org,,linkschool.org,linkschool.org,supt_email,,False,False,0
13,Essex,2730,Livingston Board of Education School District,regular,3408820,www.livingston.org,livingston.org,,livingston.org,livingston.org,supt_email,,False,False,0
80,Essex,7735,Maria L. Varisco-Rogers Charter School,charter,3400026,www.mlvrcs.org,mlvrcs.org,,mlvrcs.org,mlvrcs.org,supt_email,,False,False,0
80,Essex,7210,Marion P. Thomas Charter School,charter,3400022,http://www.mptcs.org,mptcs.org,,mptcs.org,mptcs.org,supt_email,,False,False,0
13,Essex,3190,Millburn Township School District,regular,3410200,www.millburn.org,millburn.org,,millburn.org,millburn.org,supt_email,,False,False,0
13,Essex,3310,Montclair Public School District,regular,3410560,www.montclair.k12.nj.us,montclair.k12.nj.us,,montclair.k12.nj.us,montclair.k12.nj.us,supt_email,,False,False,0
80,Essex,7290,New Horizons Community Charter School,charter,3400023,www.nhccschools.org/,nhccschools.org,,nhccschool.org,nhccschool.org,supt_email,,True,False,0
80,Essex,6029,Newark Educators Community Charter School,charter,3400730,www.newarkeducators.org,newarkeducators.org,,newarkeducators.org,newarkeducators.org,supt_email,,False,False,0
13,Essex,3570,Newark Public School District,regular,3411340,WWW.NPS.K12.NJ.US,nps.k12.nj.us,,nps.k12.nj.us,nps.k12.nj.us,supt_email,,False,False,0
13,Essex,3630,North Caldwell School District,regular,3411520,www.ncboe.org,ncboe.org,,ncboe.org,ncboe.org,supt_email,,False,False,0
80,Essex,7320,North Star Academy Charter School,charter,3400024,https://northstar.uncommonschools.org/,uncommonschools.org,,uncommonschools.org,uncommonschools.org,supt_email,,False,True,1
13,Essex,3750,Nutley Public School District,regular,3411880,www.nutleyschools.org,nutleyschools.org,,nutleyschools.org,nutleyschools.org,supt_email,,False,False,0
13,Essex,3880,ORANGE BOARD OF EDUCATION School District,regular,3412270,www.orange.k12.nj.us,orange.k12.nj.us,,orange.k12.nj.us,orange.k12.nj.us,supt_email,,False,False,0
80,Essex,6094,Philip's Academy Charter School,charter,,http://www.pacsnewark.org,pacsnewark.org,,pacsnewark.org,pacsnewark.org,supt_email,,False,False,0
80,Essex,6020,Pride Academy Charter School District,charter,3400719,www.prideacs.org,prideacs.org,,prideacs.org,prideacs.org,supt_email,,False,False,0
80,Essex,7730,Robert Treat Academy Charter School,charter,3400025,www.RobertTreatAcademy.org,roberttreatacademy.org,,roberttreatacademy.org,roberttreatacademy.org,supt_email,,False,False,0
13,Essex,4530,Roseland School District,regular,3414250,www.roselandnjboe.org,roselandnjboe.org,,roselandnjboe.org,roselandnjboe.org,supt_email,,False,False,0
80,Essex,6058,Roseville Community Charter School,charter,3400755,www.rosevillecharter.org,rosevillecharter.org,,rosevillecharter.org,rosevillecharter.org,supt_email,,False,False,0
13,Essex,4900,South Orange-Maplewood School District,regular,3415330,https://www.somsdk12.org/,somsdk12.org,,somsd.k12.nj.us,somsd.k12.nj.us,supt_email,,True,False,0
80,Essex,7325,TEAM Academy Charter School,charter,3400070,http://www.kippnj.org,kippnj.org,,kippnj.org,kippnj.org,supt_email,,False,True,2
13,Essex,5370,Verona Public School District,regular,3416740,www.veronaschools.org,veronaschools.org,,veronaschools.org,veronaschools.org,supt_email,,False,False,0
13,Essex,5630,West Essex Regional School District,regular,3417460,www.westex.org,westex.org,,westex.org,westex.org,supt_email,,False,False,0
13,Essex,5680,West Orange Public Schools,regular,3417610,http://www.woboe.org,woboe.org,,westorangeschools.org,westorangeschools.org,supt_email,,True,False,0
15,Gloucester,0860,Clayton Public School District,regular,3403180,www.claytonps.org,claytonps.org,,claytonps.org,claytonps.org,supt_email,,False,False,0
15,Gloucester,0870,Clearview Regional High School District,regular,3403210,www.clearviewregional.edu,clearviewregional.edu,,clearviewregional.edu,clearviewregional.edu,supt_email,,False,False,0
15,Gloucester,4940,Delsea Regional High School District,regular,3415450,www.delsearegional.us,delsearegional.us,,delsearegional.us,delsearegional.us,supt_email,,False,False,0
15,Gloucester,1100,Deptford Township Public School District,regular,3403900,https://www.deptfordschools.org/,deptfordschools.org,,deptford.k12.nj.us,deptford.k12.nj.us,supt_email,,True,False,0
15,Gloucester,1180,East Greenwich Township School District,regular,3404140,www.eastgreenwich.k12.nj.us,eastgreenwich.k12.nj.us,,eastgreenwich.k12.nj.us,eastgreenwich.k12.nj.us,supt_email,,False,False,0
15,Gloucester,1330,Elk Township School District,regular,3404620,www.auraelementary.us,auraelementary.us,,auraelementary.us,auraelementary.us,supt_email,,False,False,0
15,Gloucester,1715,Gateway Regional High School District,regular,3405820,http://www.gatewayhs.com,gatewayhs.com,,gatewayhs.com,gatewayhs.com,supt_email,,False,True,2
15,Gloucester,1730,Glassboro Public School District,regular,3405880,http://www.gpsd.us,gpsd.us,,gpsd.us,gpsd.us,supt_email,,False,False,0
15,Gloucester,1774,Gloucester County Special Services School District,special_services,3480363,www.gcsssd.org,gcsssd.org,,gcecnj.org,gcecnj.org,supt_email,,True,True,1
15,Gloucester,1775,Gloucester County Vocational-Technical School District,vocational,3406040,www.gcit.org,gcit.org,,gcecnj.org,gcecnj.org,supt_email,,True,True,1
15,Gloucester,1830,Greenwich Township School District,regular,3406180,www.gtsdk8.us,gtsdk8.us,,gtsdk8.us,gtsdk8.us,supt_email,,False,False,0
15,Gloucester,2070,Harrison Township School District,regular,3406900,www.harrisontwp.k12.nj.us,harrisontwp.k12.nj.us,,harrisontwp.k12.nj.us,harrisontwp.k12.nj.us,supt_email,,False,False,0
15,Gloucester,2440,Kingsway Regional School District,regular,3407980,www.krsd.org,krsd.org,,krsd.us,krsd.us,supt_email,,True,False,0
15,Gloucester,2750,Logan Township School District,regular,3408880,www.logantownshipschools.org,logantownshipschools.org,,logantownshipschools.org,logantownshipschools.org,supt_email,,False,False,0
15,Gloucester,2990,Mantua Township School District,regular,3409600,www.mantuaschools.com,mantuaschools.com,,mantuaschools.com,mantuaschools.com,supt_email,,False,False,0
15,Gloucester,3280,Monroe Township Public School District,regular,3410470,www.monroetwp.k12.nj.us/,monroetwp.k12.nj.us,,monroetwp.k12.nj.us,monroetwp.k12.nj.us,supt_email,,False,False,0
15,Gloucester,3490,National Park Borough School District,regular,3411100,www.npelem.com,npelem.com,,gatewayhs.com,gatewayhs.com,supt_email,,True,True,2
15,Gloucester,3580,Newfield Boro School District,regular,,n/a,,missing,gmail.com,gmail.com,ba_email,consumer_provider,False,True,2
15,Gloucester,4020,Paulsboro School District,regular,3412720,WWW.PAULSBORO.K12.NJ.US,paulsboro.k12.nj.us,,paulsboro.k12.nj.us,paulsboro.k12.nj.us,supt_email,,False,False,0
15,Gloucester,4140,Pitman Boro School District,regular,3413080,http://pitman.k12.nj.us,pitman.k12.nj.us,,pitman.k12.nj.us,pitman.k12.nj.us,supt_email,,False,False,0
15,Gloucester,4880,South Harrison Township School District,regular,3415270,www.southharrison.k12.nj.us,southharrison.k12.nj.us,,shsd.us,shsd.us,supt_email,,True,False,0
15,Gloucester,5120,Swedesboro-Woolwich School District,regular,3415990,www.swedesboro-woolwich.com,swedesboro-woolwich.com,,swsdk6.com,swsdk6.com,supt_email,,True,False,0
15,Gloucester,1590,Township of Franklin School District,regular,3405430,www.franklintwpschools.org,franklintwpschools.org,,franklintwpschools.org,franklintwpschools.org,supt_email,,False,False,0
15,Gloucester,5500,Washington Township School District,regular,3417070,www.wtps.org,wtps.org,,wtps.org,wtps.org,supt_email,,False,False,0
15,Gloucester,5590,Wenonah  Boro School District,regular,3417340,www.wenonahsd.org,wenonahsd.org,,wenonahschool.org,wenonahschool.org,supt_email,,True,False,0
15,Gloucester,5620,West Deptford Township School District,regular,3417430,www.wdeptford.k12.nj.us,wdeptford.k12.nj.us,,wdeptford.k12.nj.us,wdeptford.k12.nj.us,supt_email,,False,False,0
15,Gloucester,5740,Westville Boro Public School District,regular,3417790,www.westvillesd.com,westvillesd.com,,gatewayhs.com,gatewayhs.com,supt_email,,True,True,2
15,Gloucester,5860,Woodbury City Public School District,regular,3418150,www.woodburysch.com,woodburysch.com,,woodburysch.com,woodburysch.com,supt_email,,False,False,0
15,Gloucester,5870,Woodbury Heights Public School District,regular,3418180,www.woodburyhtselem.com,woodburyhtselem.com,,woodburyhtselem.com,woodburyhtselem.com,supt_email,,False,False,0
17,Hudson,0220,Bayonne School District,regular,3401260,www.bboed.org,bboed.org,,bboed.org,bboed.org,supt_email,,False,False,0
80,Hudson,6082,BelovED Community Charter,charter,,www.belovedccs.org,belovedccs.org,,belovedccs.org,belovedccs.org,supt_email,,False,False,0
80,Hudson,6064,Dr Lena Edwards Academic Charter School,charter,3400756,www.drlenaedwardscharterschool.org,drlenaedwardscharterschool.org,,drlenaedwardscharterschool.org,drlenaedwardscharterschool.org,supt_email,,False,False,0
17,Hudson,1200,East Newark School District,regular,3404200,www.eastnewarkschool.org,eastnewarkschool.org,,eastnewarkschool.org,eastnewarkschool.org,supt_email,,False,False,0
80,Hudson,6420,Elysian Charter School,charter,3400029,www.ecsnj.org,ecsnj.org,,ecsnj.org,ecsnj.org,supt_email,,False,False,0
80,Hudson,6103,Empowerment Academy Charter School,charter,,www.empacad.org,empacad.org,,empacad.org,empacad.org,supt_email,,False,False,0
17,Hudson,1850,Guttenberg School District,regular,3406240,www.alkschool.org,alkschool.org,,alkschool.org,alkschool.org,supt_email,,False,False,0
17,Hudson,2060,Harrison Public Schools,regular,3406870,www.harrisonschools.org,harrisonschools.org,,harrisonschools.org,harrisonschools.org,supt_email,,False,False,0
80,Hudson,6720,Hoboken Charter School District,charter,3400032,www.hobokencs.org,hobokencs.org,,hobokencs.net,hobokencs.net,supt_email,,True,False,0
80,Hudson,6036,Hoboken Dual Language Charter School,charter,3400734,http://holahoboken.org/,holahoboken.org,,holahoboken.org,holahoboken.org,supt_email,,False,False,0
17,Hudson,2210,Hoboken Public School District,regular,3407350,www.hoboken.k12.nj.us,hoboken.k12.nj.us,,hoboken.k12.nj.us,hoboken.k12.nj.us,supt_email,,False,False,0
80,Hudson,6105,Hudson Arts and Science Charter School,charter,,https://ilearnschools.org/hudson-arts-science-charter-school/,ilearnschools.org,,ilearnschools.org,ilearnschools.org,supt_email,,False,True,3
17,Hudson,2295,Hudson County Schools of Technology School District,regular,3407570,https://hcstonline.org/,hcstonline.org,,hcstonline.org,hcstonline.org,supt_email,,False,False,0
80,Hudson,6910,Jersey City Community Charter School,charter,3400033,www.jcccsonline.org,jcccsonline.org,,jcccsonline.org,jcccsonline.org,supt_email,,False,False,0
80,Hudson,6093,Jersey City Global Charter School,charter,,www.jcgcs.org,jcgcs.org,,jcgcs.org,jcgcs.org,supt_email,,False,False,0
80,Hudson,6915,Jersey City Golden Door Charter School,charter,3400034,www.goldendoorschool.org,goldendoorschool.org,,jcgdcs.org,jcgdcs.org,supt_email,,True,False,0
17,Hudson,2390,Jersey City Public School District,regular,3407830,www.jcboe.org,jcboe.org,,jcboe.org,jcboe.org,supt_email,,False,False,0
17,Hudson,2410,Kearny,regular,3407890,kearnyschools.com,kearnyschools.com,,kearnyschools.com,kearnyschools.com,supt_email,,False,False,0
80,Hudson,7898,Kindle Education Public Charter School,charter,3480366,https://www.kindleeducation.org/,kindleeducation.org,,kindleeducation.org,kindleeducation.org,supt_email,,False,False,0
17,Hudson,3610,North Bergen School District,regular,3411460,www.northbergen.k12.nj.us,northbergen.k12.nj.us,,northbergen.k12.nj.us,northbergen.k12.nj.us,supt_email,,False,False,0
17,Hudson,4730,Secaucus School District,regular,3414850,www.sboe.org,sboe.org,,sboe.org,sboe.org,supt_email,,False,False,0
80,Hudson,7830,Soaring Heights Charter School,charter,3400036,www.shcsjc.org,shcsjc.org,,shcsjc.org,shcsjc.org,supt_email,,False,False,0
80,Hudson,6030,The Ethical Community Charter School School Distirct,charter,3400727,http://www.teccs-jc.org/,teccs-jc.org,,teccsjc.org,teccsjc.org,supt_email,,True,False,0
80,Hudson,7115,The Learning Community Charter School,charter,3400035,www.lccsnj.org,lccsnj.org,,lccsnj.org,lccsnj.org,supt_email,,False,False,0
17,Hudson,5240,Union City School District,regular,3416380,www.ucboe.us,ucboe.us,,ucboe.us,ucboe.us,supt_email,,False,False,0
80,Hudson,8060,University Academy Charter High School,charter,3400073,www.uachs.org,uachs.org,,uachs.org,uachs.org,supt_email,,False,False,0
17,Hudson,5580,Weehawken Public School District,regular,3417310,www.weehawken.k12.nj.us,weehawken.k12.nj.us,,weehawken.k12.nj.us,weehawken.k12.nj.us,supt_email,,False,False,0
17,Hudson,5670,West New York School District,regular,3417580,www.wnyschools.net,wnyschools.net,,wnyschools.net,wnyschools.net,supt_email,,False,False,0
19,Hunterdon,0020,Alexandria Township School District,regular,3400690,www.alexandriaschools.org,alexandriaschools.org,,alexandriaschools.org,alexandriaschools.org,supt_email,,False,False,0
19,Hunterdon,0370,Bethlehem Township School District,regular,3401710,www.btschools.org,btschools.org,,btschools.org,btschools.org,supt_email,,False,False,0
19,Hunterdon,0430,Bloomsbury Borough School District,regular,3401890,www.bburyes.org,bburyes.org,,bburyes.org,bburyes.org,supt_email,,False,False,0
19,Hunterdon,0670,Califon Borough School District,regular,3402610,www.califonschool.org,califonschool.org,,califonschool.org,califonschool.org,supt_email,,False,False,0
19,Hunterdon,0920,Clinton Township School District,regular,3403360,www.ctsdnj.org,ctsdnj.org,,ctsdnj.org,ctsdnj.org,supt_email,,False,False,0
19,Hunterdon,0910,Clinton-Glen Gardner School District,regular,3403330,cpsnj.org,cpsnj.org,,cpsnj.org,cpsnj.org,supt_email,,False,False,0
19,Hunterdon,1040,Delaware Township School District,regular,3403720,www.dtsk8.org,dtsk8.org,,dtsk8nj.org,dtsk8nj.org,supt_email,,True,False,0
19,Hunterdon,1050,Delaware Valley Regional High School District,regular,3403750,www.dvrhs.org,dvrhs.org,,dvrhs.k12.nj.us,dvrhs.k12.nj.us,supt_email,,True,False,0
19,Hunterdon,1160,East Amwell Township School District,regular,3404080,www.eastamwell.org,eastamwell.org,,eastamwell.org,eastamwell.org,supt_email,,False,False,0
19,Hunterdon,1510,Flemington-Raritan Regional School District,regular,3405190,https://www.frsd.us/,frsd.us,,frsd.us,frsd.us,supt_email,,False,False,0
19,Hunterdon,1600,Franklin Township School District,regular,3405460,www.ftschool.org,ftschool.org,,ftschool.org,ftschool.org,supt_email,,False,False,0
19,Hunterdon,1680,Frenchtown Borough School District,regular,3405700,https://www.frenchtownschool.org/,frenchtownschool.org,,frenchtownschool.org,frenchtownschool.org,supt_email,,False,False,0
19,Hunterdon,1970,Hampton Borough School District,regular,3406600,www.hamptonpublicschool.ORG,hamptonpublicschool.org,,hamptonpublicschool.org,hamptonpublicschool.org,supt_email,,False,False,0
19,Hunterdon,2140,High Bridge Borough School District,regular,3407110,www.hbschools.org,hbschools.org,,hbschools.org,hbschools.org,supt_email,,False,False,0
19,Hunterdon,2220,Holland Township School District,regular,3407380,www.hollandschool.org,hollandschool.org,,hollandschool.org,hollandschool.org,supt_email,,False,False,0
19,Hunterdon,2300,Hunterdon Central Regional High School District,regular,3407590,www.hcrhs.org,hcrhs.org,,hcrhs.org,hcrhs.org,supt_email,,False,False,0
19,Hunterdon,2305,Hunterdon County Educational Services Commission,regular,3480360,www.hunterdonesc.org,hunterdonesc.org,,hunterdonesc.org,hunterdonesc.org,supt_email,,False,False,0
